REFID,OLDREFID,LASTUPDATE,OPERATOR,SITENAME,TECHTYPE,STORTYPE,STCOLREFID,INSTCAP,CHPENAB,ROBAND,FITTARIFF,CFDCAP,TURBCAP,TURBNUM,TURBHT,MOUNTTYPE,DEVSTAT,DEVSTATSHT,ADDRESS,COUNTY,REGION,COUNTRY,POSTCODE,EASTING,NORTHING,PLANAUTH,PLANAPPREF,APPEALREF,SOSREF,SOSINTTYPE,JUDREV,OFFWINDRND,PLANAPPSUB,PLANAPPWD,PLANPREFU,APPEALLODG,APPEALWD,APPEALREFU,APPEALGR,PLANPGR,SOSINT,SOSREFU,SOSGR,PLANPEXP,UNDERCONST,OPDATE,LAT,LNG,OPFLAG,GEOSRC
4327,A0338,20/8/2014,West Coast Energy,Sober Hill Wind Farm (Resubmission),Wind Onshore,,,15.0,,,,,2.50,6,,,Operational,Operational,Land North Of Sober Hill Farm Stoneknowle Hill North Newbald East Riding Of Yorkshire,Humberside,Yorkshire and Humber,England,,492444,438545,East Riding of Yorkshire Council,08/04816/STPLFE,,,,,,3/10/2008,,3/4/2009,,,,19/3/2010,19/3/2010,,,,,1/3/2012,1/9/2013,53.834966,-0.596747,Y,REPD
4328,B0644,4/4/2016,Srondoire Wind Farmers LLP,Srondoire Community Wind Farm,Wind Onshore,,,6.0,,,,,2.00,3,,,Operational,Operational,"Cruach A Phubuill, Adj Allt Dearg Windfarm, Ardrishaig, Lochgilphead, Argyll, PA31 8PE",Strathclyde,Scotland,Scotland,,182700,676700,Argyll and Bute Council,13/01427/PP,,,,,,10/7/2013,,,,,,,11/12/2013,,,,,20/6/2014,20/12/2015,55.934092,-5.480491,Y,REPD
4330,C1202,24/6/2019,Whirlwind Renewables,Achlachan Wind Farm,Wind Onshore,,,10.0,,,,10.0,2.00,5,115,,Operational,Operational,Achlachan Windfarm Watten,Highland,Scotland,Scotland,,315200,952100,Highland Council,13/01190/FUL,,,,,,11/4/2013,,,,,,,13/11/2013,,,,20/9/2020,15/10/2016,8/4/2019,58.448907,-3.454600,Y,REPD
4331,EN00386,4/4/2017,Infinis (formerly Novera Energy),A'Chruach (Phase 1),Wind Onshore,,,48.3,,,,,2.30,21,,,Operational,Operational,"Land At A'Cruach
Kilmichael Forest
West Of Minard
Argyll",Strathclyde,Scotland,Scotland,,194500,700500,Argyll and Bute Council,11/02520/PP,,,,,,22/12/2011,,,,,,,27/6/2012,,,,,4/6/2015,29/6/2016,56.152757,-5.310192,Y,REPD
4332,A0168,4/10/2021,Community Windpower,"Aikengall II, Wester Dod Community Wind Farm",Wind Onshore,,,60.8,No,,,,3.20,19,145,,Operational,Operational,East Lothian.,Lothian,Scotland,Scotland,,369468,669455,Scottish Government (S36),,,,,,,2/9/2009,,,,,,,1/3/2013,,,,,1/9/2014,15/11/2017,55.917205,-2.490072,Y,REPD
4333,A0395,11/3/2020,Alaska (formerly Purbeck Wind Farm LLP c/o Infinergy),Alaska Wind Farm (Masters Pit Resubmission),Wind Onshore,,,9.2,,,,,2.30,4,,,Planning Permission Granted,Awaiting Construction,"Puddletown Road, East Stoke",Dorset,South West,England,BH20 6BA,387544,87398,Purbeck District Council,6/2010/0082,APP/B1225/A/11/2161905,,,,,20/11/2009,,6/4/2011,,,,6/7/2012,6/7/2012,,,,,,,50.686089,-2.177679,N,REPD
4334,C1030,5/2/2016,E.ON UK,Allt Rubha Wind Farm,Wind Onshore,,,27.0,,,,,3.00,9,,,Planning Application Withdrawn,Application Withdrawn,Land Approximately 6.5 Km To The South West Of Lochgilphead,Strathclyde,Scotland,Scotland,,181727,681847,Argyll and Bute Council,15/03259/PP,,,,,,15/12/2015,31/3/2016,,,,,,,,,,,,,55.979809,-5.500205,N,REPD
4335,EN00578,13/12/2017,Ecotricity,Alveston Wind Park,Wind Onshore,,,6.9,,,,,2.30,3,100,,Operational,Operational,"Land off Old Gloucester Road, Nr Alveston, South Gloucestershire",Avon,South West,England,BS35 3TD,365450,186055,South Gloucestershire Council,PT08/1658/F,,,,,,2/6/2008,,,,,,,13/11/2008,,,,,8/10/2015,7/12/2017,51.572297,-2.499918,Y,REPD
4336,B0438,15/9/2015,RWE,Ardchonnel Wind Farm,Wind Onshore,,,45.0,,,,,3.00,15,,,Appeal Refused,Application Refused,,Strathclyde,Scotland,Scotland,,200876,710912,Argyll and Bute Council,13/02835/PP,PPA-130-2045,,,,,13/12/2013,,28/5/2014,26/8/2014,,10/9/2015,,,,,,,,,56.248860,-5.215537,N,REPD
4337,IF1187,25/10/2017,Falck Renewables,Auchrobert Wind Farm,Wind Onshore,,,36.0,,,,,2.50,12,,,Operational,Operational,South Lanarkshire ML11 0HP,Strathclyde,Scotland,Scotland,,275154,638500,South Lanarkshire Council,CL/12/0556,,,,,,14/12/2012,,,,,,,9/4/2014,,,,,1/4/2015,20/3/2017,55.624002,-3.984199,Y,REPD
4338,C3236,1/7/2015,Private Developer,Backfield Farm,Wind Onshore,,,2.3,,,,,2.30,1,,,Planning Application Withdrawn,Application Withdrawn,Land To The South West Of Backfield Farm Drumlithie Stonehaven AB39 3YN,Grampian,Scotland,Scotland,,375360,782070,Aberdeenshire Council,APP/2014/2433,,,,,,3/7/2014,4/6/2015,,,,,,,,,,,,,56.929250,-2.406463,N,REPD
4339,AA481,5/9/2014,ABO Wind,Barrel Law Wind Farm,Wind Onshore,,,24.0,,,,,3.00,8,,,Appeal Refused,Application Refused,"west of the A7, roughly 3 km north of the village of Roberton and 9km north-west of Hawick in the Scottish Borders",Borders,Scotland,Scotland,,343523,618249,Scottish Borders Council,12/00191/FUL,13/00028/REF,,,,,15/2/2012,,4/3/2013,,,19/8/2014,,,,,,,,,55.454822,-2.894560,N,REPD
4340,IF1322,15/7/2015,WPD Beinn Mhor,Beinn Mhor,Wind Onshore,,,21.0,,,,,3.00,7,,,Appeal Refused,Application Refused,"Guisachan, Tomich, Strathglass",Highland,Scotland,Scotland,,229901,826242,Highland Council,14/01731/FUL,PPA-270-2120,,,,,1/5/2014,,,23/2/2015,,9/7/2015,,,,,,,,,57.294979,-4.824481,N,REPD
4341,B1299,1/7/2015,REG Windpower,Berry Fen Wind Farm,Wind Onshore,,,9.0,,,,,3.00,3,,,Planning Application Withdrawn,Application Withdrawn,"Berry Fen, Aldreth, Ely, Cambridgeshire",Cambridgeshire,Eastern,England,,543875,274445,East Cambridgeshire District Council,14/00728/ESF,,,,,,30/6/2014,26/6/2015,,,,,,,,,,,,,52.349219,0.110894,N,REPD
4342,B0364,26/3/2019,Banks Renewables,Birneyknowe Wind Farm,Wind Onshore,,,60.0,,,,,4.00,15,,,Appeal Refused,Application Refused,"Hawick, Borders",Borders,Scotland,Scotland,,354811,611560,Scottish Government (S36),EC00002092,WIN-140-7 ,,,,,14/5/2014,,,12/5/2017,,21/12/2018,,,,,,,,,55.395897,-2.715008,N,REPD
4343,B1479,30/8/2018,Private Developer,Blaenffos Wind Turbines,Wind Onshore,,,1.0,,,,,0.50,2,,,Appeal Refused,Application Refused,"LAND AT BLAENFFOS, NEWCASTLE EMLYN, SA38 9JD",Dyfed,Wales,Wales,,231744,238006,Carmarthenshire County Council,W/30455,APP/M6825/A/15/3139520,,,,,9/7/2014,,8/6/2015,13/10/2015,,10/8/2016,,,,,,,,,52.014914,-4.453262,N,REPD
4344,B1467,7/4/2015,REG Windpower,Blandford Hill Wind Farm,Wind Onshore,,,12.0,,,,,3.00,4,,,Planning Permission Refused,Application Refused,"Blandford Hill, Winterborne, Whitechurch To Thornicombe Hill, Winterborne, Whitechurch, Dorset",Dorset,South West,England,,385111,100255,North Dorset District Council,2/2014/0768/PAEIA,,,,,,27/6/2014,,17/3/2015,,,,,,,,,,,,50.801651,-2.212643,N,REPD
4345,A0263,1/12/2015,Ecogen,Boardinghouse Wind Farm,Wind Onshore,,,10.3,,,,,2.05,5,,,Operational,Operational,Knights End Road March Cambridgeshire,Cambridgeshire,Eastern,England,,539862,295018,Fenland District Council,F/YR09/0562/F,10/00038/REF,,,,,20/8/2009,,14/4/2010,,,,6/7/2011,6/7/2011,,,,,28/7/2014,1/10/2015,52.535091,0.060621,Y,REPD
4346,A0464,5/9/2014,Eco2,Bogenlea Farm,Wind Onshore,,,2.3,,,,,2.30,1,,,Operational,Operational,"New Byth, Turriff. AB53 5UY",Grampian,Scotland,Scotland,,382155,852949,Aberdeenshire Council,APP/2009/1541,,,,,,20/5/2009,,,,,,,10/12/2009,,,,,1/10/2013,18/8/2014,57.566249,-2.299954,Y,REPD
4347,C2739,14/8/2014,FCC Environment,Brogborough Landfill Site,Wind Onshore,,,5.4,,,,,0.90,6,,,Planning Permission Refused,Application Refused,"Brogborough Landfill Site, Woburn Road, Lidlington",Bedfordshire,Eastern,England,,497066,239966,Central Bedfordshire Council,CB/14/00925/FULL,,,,,,18/3/2014,,3/7/2014,,,,,,,,,,,,52.049605,-0.585918,N,REPD
4348,C0129,28/2/2017,Brownieleys Renewables/Muirden Energy,BROWNIELEYS - 3 WIND TURBINES,Wind Onshore,,,7.5,,,,,2.35,3,,,Operational,Operational,"Nw/O Brownieleys, Fordoun, Alford, Grampian, AB33 1JN",Grampian,Scotland,Scotland,,376967,772114,Aberdeenshire Council,APP/2012/1121,,,,,,13/4/2012,,1/4/2013,,,,1/10/2013,1/10/2013,,,,,15/7/2016,28/2/2017,56.839897,-2.379155,Y,REPD
4349,N00330W,25/6/2020,Renewable Energy Systems (RES),Cairn Duhie,Wind Onshore,,,60.0,,,,,3.00,20,,,Planning Permission Granted,Awaiting Construction,"Nr Ferness
Nairnshire",Highland,Scotland,Scotland,,298000,842300,Scottish Government (S36),EC00002087  ,,,,,,5/11/2013,,,,,,,6/10/2017,,,,,,,57.459465,-3.701783,N,REPD
4350,C2139,3/4/2018,Engie (GDF Suez),Cairnborrow - resubmission,Wind Onshore,,,10.0,,,,,2.50,5,100,,Operational,Operational,Land at Cairnborrow Huntly,Grampian,Scotland,Scotland,,346153,841867,Aberdeenshire Council,APP/2013/3282,,,,,,9/10/2013,,,,,,,25/8/2014,,,,,12/8/2015,9/2/2017,57.463853,-2.899240,Y,REPD
4351,C1935,5/8/2021,E.ON UK,Camster II,Wind Onshore,,,38.0,No,,,,2.70,14,127,,Appeal Granted,Awaiting Construction,Watten and Lybster,Highland,Scotland,Scotland,KW1,328795,948360,Highland Council,19/03015/FUL,PPA-270-2242,,,,,7/8/2019,,12/1/2021,,,,28/7/2021,,,,,,,,58.417755,-3.220578,N,REPD
4352,A0222,29/9/2015,Dillon Butters,Cleek Hall,Wind Onshore,,,15.0,,,,,2.50,5,,,Abandoned,Abandoned,"Turnham Lane, Cliffe, Selby, North Yorkshire",North Yorkshire,Yorkshire and Humber,England,,465238,431714,Selby District Council,2009/0744/EIA,AP/2012/0008/REF,,,,,17/8/2009,,9/11/2011,,,,18/9/2012,18/9/2012,,,,,,,53.777701,-1.011520,N,REPD
4353,AA510,6/1/2020,EDF Energy Renewables (formerly Partnerships for Renewables),Cloich Forest Wind Farm,Wind Onshore,,,54.0,,,,,3.00,18,115,,Appeal Granted,Appeal Granted,"situated between the
settlements of Peebles and Penicuik",Borders,Scotland,Scotland,,320696,647988,Scottish Government (S36),WIN-140-1,WIN-140-1,,,,,12/10/2012,,,17/2/2016,,,8/7/2016,8/7/2016,,,,8/7/2019,,,55.718797,-3.263966,N,REPD
4354,A0458,4/1/2016,Infrared Capital Partners,Crook Hill (Revised Application - Calderdale MBC) 1 of 2,Wind Onshore,,,13.6,,,,,3.40,4,,,Operational,Operational,"Crook Hill/Shore Moor, North Of Watergrove Reservoir, Rochdale",Greater Manchester,North West,England,,392720,419080,Calderdale Metropolitan Borough Council,08/01281/WDF,,,,,,4/8/2008,,,,,,,12/10/2009,,,,,1/1/2015,1/12/2015,53.668161,-2.111659,Y,REPD
4355,C1444,16/12/2019,BayWa r.e. (formerly Forsa),Crookedstane Farm,Wind Onshore,,,11.4,,,,,2.30,4,127,,Planning Permission Granted,Awaiting Construction,Land at Crookedstane Farm Elvanfoot,Strathclyde,Scotland,Scotland,,296607,615168,South Lanarkshire Council,CL/13/0206,,,,,,13/6/2013,,,,,,,19/1/2016,,,,19/1/2019,,,55.419481,-3.634971,N,REPD
4356,B0991,30/11/2016,Dulas,Cruach Brenfield Wind Farm,Wind Onshore,,,59.4,,,,,3.30,18,,,Planning Application Withdrawn,Application Withdrawn,forestry near to Ardrishaig in Argyll & Bute,Strathclyde,Scotland,Scotland,,183180,683850,Scottish Government (S36),EC00002094,,,,,,22/5/2014,14/3/2016,,,,,,,,,,,,,55.998430,-5.478579,N,REPD
4359,B0507,10/3/2022,Dell Wind Farm Ltd (Coriolis Energy),Dell Wind Farm,Wind Onshore,,,50.0,No,,,,4.16,12,150,,Appeal Granted,Appeal Granted,"Dell Estate, Whitebridge, Inverness-shire, ",Highland,Scotland,Scotland,,249820,806535,Highland Council,14/02879/FUL,PPA-270-2183,,,,,29/7/2014,,12/10/2017,11/1/2018,,,22/8/2019,22/8/2019,,,,22/8/2024,,,57.125109,-4.482391,N,REPD
4360,EN00067,2/10/2018,Force 9 Energy / Catamount Energy/ Green Cat,Deuchries,Wind Onshore,,,6.9,,,,,2.30,3,,,Operational,Operational,"Deuchries Farm, Banff, Aberdeenshire",Grampian,Scotland,Scotland,,363290,855792,Aberdeenshire Council,APP/2012/3229,,,,,,13/11/2012,,,,,,,17/4/2014,,,,,31/8/2017,15/12/2017,57.590641,-2.615710,Y,REPD
4361,B0115,18/4/2017,Renewable Energy Generation (REG),Draperstown (Brackagh) Wind Farm,Wind Onshore,,,6.0,,,,,2.00,3,,,Operational,Operational,"Creagh Concrete Products Ltd, Brackagh Quarry, 29 Disert Road, Draperstown, Magherafelt",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,97617,556429,Northern Ireland Planning Service,H/2009/0075/F,,,,,,9/2/2009,,,,,,,28/6/2010,,,,28/6/2016,26/5/2016,15/3/2017,54.811179,-6.707224,Y,REPD
4362,N00406W,4/1/2016,John Laing Environmental Assets Group,Dungavel Hill,Wind Onshore,,,29.9,,,,,2.30,13,,,Operational,Operational,"Dungavel, Strathaven, Strathclyde",Strathclyde,Scotland,Scotland,ML10 6,267954,636995,South Lanarkshire Council,EK/06/0072,,,,,,17/2/2006,,,,,,,1/12/2009,,,,,1/5/2014,28/8/2015,55.608586,-4.097733,Y,REPD
4363,AA119,20/8/2014,The Renewables Infrastructure Group (TRIG),Earlseat,Wind Onshore,,,18.4,,,,,2.30,8,,,Operational,Operational,Earlseat Farm Standing Stane Road Kirkcaldy Fife KY1 4TH,Fife,Scotland,Scotland,,332961,698416,Fife Council,10/03539/EIA,,,,,,17/9/2010,,,,,,,2/3/2012,,,,,30/10/2013,30/7/2014,56.173650,-3.081326,Y,REPD
4364,EN00298,30/11/2016,Wind Energy Ltd,Earlshaugh Wind Farm,Wind Onshore,,,55.2,,,,,2.30,22,,,Abandoned,Abandoned,Devil's Beef Tub near Moffat,Borders,Scotland,Scotland,,307500,614500,Scottish Government (S36),,,,,,,25/6/2008,,,,,,,,,,,,,,55.415659,-3.462728,N,REPD
4365,AA457,3/9/2014,N R Gammie Partnership,Easter Tulloch Wind Farm (Tullo Extension),Wind Onshore,,,25.0,,,,,2.50,10,,,Operational,Operational,"Land to North of
Tullo Farm
Laurencekirk",Grampian,Scotland,Scotland,,375955,771728,Aberdeenshire Council,APP/2011/2603,,,,,,9/8/2011,,,,,,,21/9/2012,,,,,1/5/2013,30/6/2014,56.836378,-2.395705,Y,REPD
4366,B0542,11/8/2014,Energiekontor UK,Fenrother Wind Farm,Wind Onshore,,,15.0,,,,,3.00,5,,,Appeal Refused,Application Refused,,Northumberland,North East,England,,417730,592860,Northumberland County Council,12/02500/RENEIA,,,,,,9/8/2012,,16/1/2013,,,7/8/2014,,,,,,,,,55.229645,-1.722803,N,REPD
4367,A0010,14/7/2015,Bolsterstone Plc,Fewcott Wind Farm,Wind Onshore,,,9.2,,,,,2.30,4,,,Abandoned,Abandoned,"Willowbank Farm, Fewcott Road, Fritwell, Bicester, Oxon. OX27 7QA",Oxfordshire,South East,England,,452877,229216,Cherwell District Council,08/02495/F,,,,,,5/12/2008,,23/4/2009,,,,6/7/2010,6/7/2010,,,,,,,51.958932,-1.231878,N,REPD
4368,A0348,24/3/2017,Ventient (formerly Infinis),Galawhistle,Wind Onshore,,,66.0,,,,,3.00,22,,,Operational,Operational,7km east of Muirkirk in East Ayrshire and 4km west of Douglas in South Lanarkshire,Strathclyde,Scotland,Scotland,,275440,629090,Scottish Government (S36),,,,,,,12/3/2010,,,,,,,8/8/2012,,,,8/8/2017,18/6/2015,15/2/2017,55.539576,-3.975412,Y,REPD
4369,AA452,4/3/2016,Energiekontor UK,Gayton Le Marsh Wind Farm,Wind Onshore,,,16.4,,,,,2.05,8,,,Operational,Operational,"Carlton Grange, Thacker Bank, Great Carlton, Gayton Le Marsh, Louth, Lincolnshire (3.3km to the northeast of Great Carlton and 2.4km south of Saltfleetby)",Lincolnshire,East Midlands,England,LN11 7TXL,544232,387271,East Lindsey District Council,N/063/01392/11,APP/D2510/A/12/2176754/NWF,,,,,15/8/2011,,25/5/2012,,,,5/4/2013,5/4/2013,,,,,17/2/2015,26/2/2016,53.362664,0.165999,Y,REPD
4370,B1510,21/5/2015,GlaxoSmithKline,GlaxoSmithKline Wind Project (Turbine 4),Wind Onshore,,,2.5,,,,,2.50,1,,,Operational,Operational,Shewalton Road Riverside Business Park Irvine Ayrshire KA11 5AP,Strathclyde,Scotland,Scotland,,235111,636360,North Ayrshire Council,12/00629/PP,,,,,,13/11/2012,,,,,,,19/6/2013,,,,,1/1/2014,1/6/2014,55.592866,-4.618169,Y,REPD
4371,B0750,16/7/2020,Innogy ,Glen Kyllachy Wind Farm,Wind Onshore,,,49.9,,,,,2.50,20,110,,Appeal Granted,Awaiting Construction,"10 miles south of Inverness, 3 miles south-east of the B851 and 3 miles west of the A9 trunk road and village of Tomatin",Highland,Scotland,Scotland,,274500,827500,Highland Council,13/02441/FUL,PPA-270-2115,,,,,28/6/2013,,2/9/2014,21/11/2014,,,22/4/2015,22/4/2015,,,,,,,57.320716,-4.085649,N,REPD
4372,AA573,15/3/2016,Wind Energy (Glenmorie) Ltd,Glenmorie Wind Farm,Wind Onshore,,,134.0,,,,,4.00,34,,,Planning Permission Refused,Application Refused,"located on the Glencalvie and the Kildermorie Estates to the south west of Bonar Bridge, at the head of Strathcarron.",Highland,Scotland,Scotland,,249782,881552,Scottish Government (S36),,,,,1/9/2015,,11/11/2011,,21/8/2014,,,,,,,,,,,,57.798295,-4.529118,N,REPD
4373,N00134W,18/8/2014,RWE npower,Goole Fields,Wind Onshore,,,32.8,,,,,2.05,16,,,Operational,Operational,"Goole Fields Parish , East Riding of Yorkshire",Humberside,Yorkshire and Humber,England,,473487,419400,East Riding of Yorkshire Council,03/01987,,,,,,1/4/2003,,,,,,,1/9/2003,,,,,1/3/2012,11/8/2014,53.665946,-0.889288,Y,REPD
4374,B0493,25/4/2016,Greenvale AP,Greenvale AP Wind Turbine - resubmission,Wind Onshore,,,1.5,,,,,1.50,1,,,Operational,Operational,"Land North West Of Greenvale Produce Ltd
Floods Ferry Road
Doddington
Cambridgeshire",Cambridgeshire,Eastern,England,,535485,293292,Fenland District Council,F/YR12/0514/F,,,,,,10/7/2012,,,,,,,24/9/2012,,,,,1/5/2014,1/8/2014,52.520689,-0.004569,Y,REPD
4375,IF1261,1/9/2014,Hassiewells Renewables,Hassiewells,Wind Onshore,,,6.9,,,,,2.30,3,,,Appeal Refused,Application Refused,"Rothienorman, Inverurie, Grampian, AB51 8XX",Grampian,Scotland,Scotland,,366278,840295,Aberdeenshire Council,APP/2013/0157,APPEAL/2014/0001,,,,,21/1/2013,,7/5/2014,,,23/7/2014,,,,,,,,,57.451680,-2.563581,N,REPD
4376,C3213,5/8/2015,Helensburgh Renewables,Helensburgh Community Wind Farm,Wind Onshore,,,4.0,,,,,0.80,5,,,Planning Application Withdrawn,Application Withdrawn,"Land To South East Of Tom Na H Airidh And North Of Drumfad Wood, Approximately 2km North Of Helensburgh Argyll And Bute",Strathclyde,Scotland,Scotland,,229370,685490,Argyll and Bute Council,14/01674/PP,,,,,,18/7/2014,28/7/2015,,,,,,,,,,,,,56.031813,-4.739988,N,REPD
4377,B0896,23/9/2020,Njord Energy Ltd,Hendy Wind Farm,Wind Onshore,,,14.4,,,,,2.50,7,,,Under Construction,Under Construction,Hendy,Powys,Wales,Wales,,313083,260357,Powys County Council,P/2014/0672,APP/T6850/A/17/3176128,,,,,14/7/2014,,18/5/2017,16/8/2017,,,25/10/2018,25/10/2018,,,,,1/7/2020,,52.234530,-3.274153,N,REPD
4378,B1497,1/4/2015,Renewable Energy Systems (RES),High Barns Wind Turbine,Wind Onshore,,,1.5,,,,,1.50,1,,,Planning Permission Refused,Application Refused,The Lodge Plough Road Great Bentley Colchester Essex CO7 8RP,Essex,Eastern,England,,610696,220752,Tendring District Council,14/00932/FUL,,,,,,16/7/2014,,30/3/2015,,,,,,,,,,,,51.845602,1.057476,N,REPD
4380,AA724,5/9/2014,Highfield Wind Energy Limited,Highfield Wind Farm,Wind Onshore,,,12.5,,,,,2.50,5,,,Appeal Withdrawn,Application Refused,"Farmland South Of Litlington, South Camb, Royston, Hertfordshire",Cambridgeshire,Eastern,England,,531203,241510,South Cambridgeshire District Council,S/0439/12/FL,,,,,,12/3/2012,,19/2/2014,,2/9/2014,,,,,,,,,,52.056457,-0.087775,N,REPD
4381,B0420,4/4/2017,Muirden Energy,Hill of Glaschyle Wind Farm,Wind Onshore,,,27.6,,,,,2.30,12,99,,Operational,Operational,Hill Of Glaschyle Logie Forres Moray,Grampian,Scotland,Scotland,,303306,847855,Moray Council,13/00053/EIA,14/00001/REF,,,,,14/1/2013,,18/12/2013,,,,31/3/2014,31/3/2014,,,,,1/6/2016,1/12/2016,57.510506,-3.615586,Y,REPD
4382,B1260,1/7/2015,Community Windpower,Hill Rig Community Windfarm,Wind Onshore,,,28.0,,,,,3.50,8,130,,Planning Permission Refused,Application Refused,Hill Rig Community Windfarm North of Lanark,Strathclyde,Scotland,Scotland,,289999,648659,South Lanarkshire Council,CL/14/0292,,,,,,21/7/2014,,3/6/2015,,,,,,,,,,,,55.718825,-3.752659,N,REPD
4384,B1462,20/8/2020,Energiekontor UK,Hyndburn Wind Farm Extension,Wind Onshore,,,8.2,,,,,2.05,4,122,,Planning Permission Granted,Awaiting Construction,"Land at Oswaldtwistle Moor Off B6236, Haslingden Road, Accrington",Lancashire,North West,England,,374720,424770,Hyndburn Borough Council,11/14/0244,,,,,,7/7/2014,,,,,,,26/6/2015,,,,,,,53.718738,-2.384551,N,REPD
4385,B0424,13/5/2021,Brookfield Renewable Energy Group (PNE Wind UK),Kennoxhead Wind Farm,Wind Onshore,,,95.0,No,,,,3.40,19,180,,Planning Permission Granted,Awaiting Construction,"Kennoxhead, south of Hagshaw Hill",Strathclyde,Scotland,Scotland,,277147,624403,Scottish Government (S36), EC00002101,,,,,,31/1/2013,,,,,,,23/7/2015,,,,,1/3/2021,,55.497919,-3.946301,N,REPD
4386,A0334,22/2/2018,Scottish Power Renewables,Kilgallioch wind farm,Wind Onshore,,,239.0,,,,,2.50,96,,,Operational,Operational,"(Arecloch Phase 2) land five kilometres to the south of Barrhill, five kilometres to the northeast of New Luce and 11km to the northwest of Kirkcowan",Dumfries and Galloway,Scotland,Scotland,,220844,569576,Scottish Government (S36),,,,,,,5/3/2010,,,,,,,21/2/2013,,,,,28/7/2015,15/12/2017,54.988461,-4.801696,Y,REPD
4387,B1458,5/12/2014,TNEI Services,Kilton Wind Turbine,Wind Onshore,,,2.5,,,,,2.50,1,,,Planning Permission Refused,Application Refused,"Kilton, Thorpe Lane, Brotton, Saltburn by the Sea, Cleveland",Cleveland,North East,England,,469328,518552,Redcar and Cleveland Borough Council,R/2014/0433/FF,,,,,,7/7/2014,,27/11/2014,,,,,,,,,,,,54.557481,-0.929525,N,REPD
4388,B1301,9/2/2015,REG Windpower,Knightley Hall Wind Farm,Wind Onshore,,,6.0,,,,,2.00,3,,,Planning Permission Refused,Application Refused,"Knightley Hall, west of Gnosall Road ST20 0JT",Staffordshire,West Midlands,England,ST20 0JT,380949,322815,Stafford Borough Council,14/20653/FUL,,,,,,20/6/2014,,19/1/2015,,,,,,,,,,,,52.802565,-2.284019,N,REPD
4389,B1302,28/1/2020,REG Windpower,Knockshinnoch Wind Farm,Wind Onshore,,,4.0,,,,,2.00,2,,,Planning Permission Granted,Awaiting Construction,"Knockshinnoch Rd, New Cumnock, Cumnock KA18 4NJ",Strathclyde,Scotland,Scotland,,260917,612721,East Ayrshire Council,14/0569/PP,,,,,,4/7/2014,,,,,,,3/5/2017,,,,3/5/2020,,,55.388679,-4.197179,N,REPD
4390,AA018,2/2/2017,Banks Renewables,Lambs Hill,Wind Onshore,,,8.0,,,,,2.00,4,,,Operational,Operational,"Stillington Industrial Estate, Stockton, village of Stillington, to the north west of Stockton and around three miles east of the A1(M",County Durham,North East,England,,443682,516981,Stockton on Tees Borough Council,10/2549/EIS,,,,,,7/10/2010,,,,,,,7/12/2011,,,,,26/2/2016,19/1/2017,54.546220,-1.326273,Y,REPD
4391,C1033,5/12/2014,PNE Wind UK Ltd (Brookfield),Larbrax Wind Farm,Wind Onshore,,,20.0,,,,,2.50,8,,,Planning Application Withdrawn,Application Withdrawn,"LARBRAX WIND FARM, LESWALT",Dumfries and Galloway,Scotland,Scotland,,197125,561845,Dumfries and Galloway Council,14/P/1/0393,,,,,,1/7/2014,24/11/2014,,,,,,,,,,,,,54.910002,-5.166354,N,REPD
4392,A0335,7/4/2015,Atmos,Leadhills Wind Farm,Wind Onshore,,,49.0,,,,,3.50,14,,,Planning Permission Refused,Application Refused,"Leadhills, Biggar, South Lanarkshire",Strathclyde,Scotland,Scotland,,286973,619632,South Lanarkshire Council,CL/13/0167,,,,,,20/5/2013,,24/3/2015,,,,,,,,,,,,55.457444,-3.788903,N,REPD
